the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2021-04-07,661,positive,2023-09-25 15:00:01.711959,56071
,,2023-01-12,228,positive,2023-09-25 15:00:01.711959,56072
,,2023-05-25,138,negative,2023-09-25 15:00:01.711959,56073
,,2023-01-15,719,negative,2023-09-25 15:00:01.711959,56074
,,2023-05-22,23,positive,2023-09-25 15:00:01.711959,56075
,,2020-12-02,1350,positive,2023-09-25 15:00:01.711959,56076
,,2021-04-20,10005,negative,2023-09-25 15:00:01.711959,56077
,,2021-09-28,303,positive,2023-09-25 15:00:01.711959,56078
,,2022-10-14,164,positive,2023-09-25 15:00:01.711959,56079
,,2023-09-15,120,negative,2023-09-25 15:00:01.711959,56080
,,2020-07-23,4290,negative,2023-09-25 15:00:01.711959,56081
,,2022-06-01,3258,negative,2023-09-25 15:00:01.711959,56082
,,2022-01-21,9873,negative,2023-09-25 15:00:01.711959,56083
,,2023-07-16,12,positive,2023-09-25 15:00:01.711959,56084
,,2023-02-25,645,negative,2023-09-25 15:00:01.711959,56085
,,2021-01-28,503,positive,2023-09-25 15:00:01.711959,56086
,,2021-05-29,2474,negative,2023-09-25 15:00:01.711959,56087
,,2022-12-21,258,positive,2023-09-25 15:00:01.711959,56088
,,2020-11-03,6170,negative,2023-09-25 15:00:01.711959,56089
,,2021-03-16,509,positive,2023-09-25 15:00:01.711959,56090
,,2023-04-13,592,negative,2023-09-25 15:00:01.711959,56091
,,2022-03-21,99,positive,2023-09-25 15:00:01.711959,56092
,,2021-07-02,2373,negative,2023-09-25 15:00:01.711959,56093
,,2020-10-03,108,positive,2023-09-25 15:00:01.711959,56094
,,2021-11-10,332,positive,2023-09-25 15:00:01.711959,56095
,,2022-07-18,1774,negative,2023-09-25 15:00:01.711959,56096
,,2020-05-31,1531,negative,2023-09-25 15:00:01.711959,56097
,,2023-03-20,62,positive,2023-09-25 15:00:01.711959,56098
,,2021-02-04,9966,negative,2023-09-25 15:00:01.711959,56099
,,2023-07-25,86,negative,2023-09-25 15:00:01.711959,56100
,,2021-06-23,22,positive,2023-09-25 15:00:01.711959,56101
,,2022-08-06,1242,negative,2023-09-25 15:00:01.711959,56102
,,2020-09-14,102,positive,2023-09-25 15:00:01.711959,56103
,,2020-05-18,1174,negative,2023-09-25 15:00:01.711959,56104
,,2021-07-15,3385,negative,2023-09-25 15:00:01.711959,56105
,,2021-11-29,629,positive,2023-09-25 15:00:01.711959,56106
,,2022-04-03,68,positive,2023-09-25 15:00:01.711959,56107
,,2022-12-27,1295,negative,2023-09-25 15:00:01.711959,56108
,,2020-11-29,551,positive,2023-09-25 15:00:01.711959,56109
,,2021-03-22,8593,negative,2023-09-25 15:00:01.711959,56110
,,2023-05-09,31,positive,2023-09-25 15:00:01.711959,56111
,,2020-04-08,550,positive,2023-09-25 15:00:01.711959,56112
,,2022-09-15,261,positive,2023-09-25 15:00:01.711959,56113
,,2022-04-27,3633,negative,2023-09-25 15:00:01.711959,56114
,,2020-08-21,3646,negative,2023-09-25 15:00:01.711959,56115
,,2021-12-23,10521,negative,2023-09-25 15:00:01.711959,56116
,,2021-08-24,410,positive,2023-09-25 15:00:01.711959,56117
,,2020-04-15,538,positive,2023-09-25 15:00:01.711959,56118
,,2021-12-30,6662,negative,2023-09-25 15:00:01.711959,56119
,,2022-05-10,3495,negative,2023-09-25 15:00:01.711959,56120
,,2021-08-17,361,positive,2023-09-25 15:00:01.711959,56121
,,2020-08-14,4023,negative,2023-09-25 15:00:01.711959,56122
,,2022-09-02,214,positive,2023-09-25 15:00:01.711959,56123
,,2023-05-25,21,positive,2023-09-25 15:00:01.711959,56124
,,2020-12-15,1016,positive,2023-09-25 15:00:01.711959,56125
,,2023-01-12,1001,negative,2023-09-25 15:00:01.711959,56126
,,2021-04-07,10470,negative,2023-09-25 15:00:01.711959,56127
,,2021-07-30,3852,negative,2023-09-25 15:00:01.711959,56128
,,2020-08-28,166,positive,2023-09-25 15:00:01.711959,56129
,,2020-05-03,920,negative,2023-09-25 15:00:01.711959,56130
,,2021-12-16,1037,positive,2023-09-25 15:00:01.711959,56131
,,2022-04-18,321,positive,2023-09-25 15:00:01.711959,56132
,,2022-08-23,1743,negative,2023-09-25 15:00:01.711959,56133
,,2021-01-19,9171,negative,2023-09-25 15:00:01.711959,56134
,,2023-03-04,56,positive,2023-09-25 15:00:01.711959,56135
,,2021-06-07,41,positive,2023-09-25 15:00:01.711959,56136
,,2023-07-09,80,negative,2023-09-25 15:00:01.711959,56137
,,2022-03-12,20,positive,2023-09-25 15:00:01.711959,56138
,,2020-05-28,2107,negative,2023-09-25 15:00:01.711959,56139
,,2022-07-27,2200,negative,2023-09-25 15:00:01.711959,56140
,,2021-11-07,108,positive,2023-09-25 15:00:01.711959,56141
,,2020-10-06,212,positive,2023-09-25 15:00:01.711959,56142
,,2021-07-05,1639,negative,2023-09-25 15:00:01.711959,56143
,,2022-12-05,271,positive,2023-09-25 15:00:01.711959,56144
,,2023-03-28,824,negative,2023-09-25 15:00:01.711959,56145
,,2020-10-18,3970,negative,2023-09-25 15:00:01.711959,56146
,,2021-02-28,175,positive,2023-09-25 15:00:01.711959,56147
,,2023-03-13,1067,negative,2023-09-25 15:00:01.711959,56148
,,2023-08-01,50,positive,2023-09-25 15:00:01.711959,56149
,,2021-06-14,4772,negative,2023-09-25 15:00:01.711959,56150
,,2021-02-13,184,positive,2023-09-25 15:00:01.711959,56151
,,2022-06-18,1596,negative,2023-09-25 15:00:01.711959,56152
,,2021-10-15,268,positive,2023-09-25 15:00:01.711959,56153
,,2022-02-05,2066,negative,2023-09-25 15:00:01.711959,56154
,,2023-08-29,233,negative,2023-09-25 15:00:01.711959,56155
,,2022-10-29,92,positive,2023-09-25 15:00:01.711959,56156
,,2020-07-08,3644,negative,2023-09-25 15:00:01.711959,56157
,,2020-11-16,1181,positive,2023-09-25 15:00:01.711959,56158
,,2023-05-06,10,positive,2023-09-25 15:00:01.711959,56159
,,2022-12-30,1007,negative,2023-09-25 15:00:01.711959,56160
,,2021-04-04,2622,negative,2023-09-25 15:00:01.711959,56161
